geography,id,name,value,source,control_size,countycomb_label
TAZ,2103,hh_inc_100_plus,697,Control,697,NA
TAZ,2103,hh_child,780,Control,780,NA
TAZ,2103,hh_no_child,238,Control,238,NA
TAZ,2103,num_hh,1018,Result,1018,NA
TAZ,2103,hh_inc_30,65,Result,62,NA
TAZ,2103,hh_inc_30_60,78,Result,74,NA
TAZ,2103,hh_inc_60_100,89,Result,84,NA
TAZ,2103,hh_inc_100_plus,744,Result,697,NA
TAZ,2103,hh_child,751,Result,780,NA
TAZ,2103,hh_no_child,225,Result,238,NA
TAZ,2103,num_hh,0,Difference,1018,NA
TAZ,2103,hh_inc_30,3,Difference,62,NA
TAZ,2103,hh_inc_30_60,4,Difference,74,NA
TAZ,2103,hh_inc_60_100,5,Difference,84,NA
TAZ,2103,hh_inc_100_plus,47,Difference,697,NA
TAZ,2103,hh_child,-29,Difference,780,NA
TAZ,2103,hh_no_child,-13,Difference,238,NA
TAZ,2104,num_hh,1310,Control,1310,NA
TAZ,2104,hh_inc_30,61,Control,61,NA
TAZ,2104,hh_inc_30_60,129,Control,129,NA
TAZ,2104,hh_inc_60_100,92,Control,92,NA
TAZ,2104,hh_inc_100_plus,816,Control,816,NA
TAZ,2104,hh_child,1030,Control,1030,NA
TAZ,2104,hh_no_child,280,Control,280,NA
TAZ,2104,num_hh,1310,Result,1310,NA
TAZ,2104,hh_inc_30,66,Result,61,NA
TAZ,2104,hh_inc_30_60,142,Result,129,NA
TAZ,2104,hh_inc_60_100,101,Result,92,NA
TAZ,2104,hh_inc_100_plus,904,Result,816,NA
TAZ,2104,hh_child,958,Result,1030,NA
TAZ,2104,hh_no_child,255,Result,280,NA
TAZ,2104,num_hh,0,Difference,1310,NA
TAZ,2104,hh_inc_30,5,Difference,61,NA
TAZ,2104,hh_inc_30_60,13,Difference,129,NA
TAZ,2104,hh_inc_60_100,9,Difference,92,NA
TAZ,2104,hh_inc_100_plus,88,Difference,816,NA
TAZ,2104,hh_child,-72,Difference,1030,NA
TAZ,2104,hh_no_child,-25,Difference,280,NA
TAZ,2106,num_hh,261,Control,261,NA
TAZ,2106,hh_inc_30,45,Control,45,NA
TAZ,2106,hh_inc_30_60,48,Control,48,NA
TAZ,2106,hh_inc_60_100,47,Control,47,NA
TAZ,2106,hh_inc_100_plus,101,Control,101,NA
TAZ,2106,hh_child,155,Control,155,NA
TAZ,2106,hh_no_child,106,Control,106,NA
TAZ,2106,num_hh,261,Result,261,NA
TAZ,2106,hh_inc_30,47,Result,45,NA
TAZ,2106,hh_inc_30_60,50,Result,48,NA
TAZ,2106,hh_inc_60_100,49,Result,47,NA
TAZ,2106,hh_inc_100_plus,107,Result,101,NA
TAZ,2106,hh_child,151,Result,155,NA
TAZ,2106,hh_no_child,102,Result,106,NA
TAZ,2106,num_hh,0,Difference,261,NA
TAZ,2106,hh_inc_30,2,Difference,45,NA
TAZ,2106,hh_inc_30_60,2,Difference,48,NA
TAZ,2106,hh_inc_60_100,2,Difference,47,NA
TAZ,2106,hh_inc_100_plus,6,Difference,101,NA
TAZ,2106,hh_child,-4,Difference,155,NA
TAZ,2106,hh_no_child,-4,Difference,106,NA
TAZ,2107,num_hh,1109,Control,1109,NA
TAZ,2107,hh_inc_30,32,Control,32,NA
TAZ,2107,hh_inc_30_60,152,Control,152,NA
TAZ,2107,hh_inc_60_100,137,Control,137,NA
TAZ,2107,hh_inc_100_plus,668,Control,668,NA
TAZ,2107,hh_child,802,Control,802,NA
TAZ,2107,hh_no_child,307,Control,307,NA
TAZ,2107,num_hh,1109,Result,1109,NA
TAZ,2107,hh_inc_30,34,Result,32,NA
TAZ,2107,hh_inc_30_60,161,Result,152,NA
TAZ,2107,hh_inc_60_100,146,Result,137,NA
TAZ,2107,hh_inc_100_plus,716,Result,668,NA
TAZ,2107,hh_child,769,Result,802,NA
TAZ,2107,hh_no_child,288,Result,307,NA
TAZ,2107,num_hh,0,Difference,1109,NA
TAZ,2107,hh_inc_30,2,Difference,32,NA
TAZ,2107,hh_inc_30_60,9,Difference,152,NA
TAZ,2107,hh_inc_60_100,9,Difference,137,NA
TAZ,2107,hh_inc_100_plus,48,Difference,668,NA
TAZ,2107,hh_child,-33,Difference,802,NA
TAZ,2107,hh_no_child,-19,Difference,307,NA
TAZ,2108,num_hh,39,Control,39,NA
TAZ,2108,hh_inc_30,0,Control,0,NA
TAZ,2108,hh_inc_30_60,0,Control,0,NA
TAZ,2108,hh_inc_60_100,0,Control,0,NA
TAZ,2108,hh_inc_100_plus,0,Control,0,NA
TAZ,2108,hh_child,39,Control,39,NA
TAZ,2108,hh_no_child,0,Control,0,NA
TAZ,2108,num_hh,39,Result,39,NA
TAZ,2108,hh_inc_30,0,Result,0,NA
TAZ,2108,hh_inc_30_60,0,Result,0,NA
TAZ,2108,hh_inc_60_100,0,Result,0,NA
TAZ,2108,hh_inc_100_plus,0,Result,0,NA
TAZ,2108,hh_child,0,Result,39,NA
TAZ,2108,hh_no_child,0,Result,0,NA
TAZ,2108,num_hh,0,Difference,39,NA
TAZ,2108,hh_inc_30,0,Difference,0,NA
TAZ,2108,hh_inc_30_60,0,Difference,0,NA
TAZ,2108,hh_inc_60_100,0,Difference,0,NA
TAZ,2108,hh_inc_100_plus,0,Difference,0,NA
TAZ,2108,hh_child,-39,Difference,39,NA
TAZ,2108,hh_no_child,0,Difference,0,NA
TAZ,2109,num_hh,1527,Control,1527,NA
TAZ,2109,hh_inc_30,53,Control,53,NA
TAZ,2109,hh_inc_30_60,67,Control,67,NA
TAZ,2109,hh_inc_60_100,138,Control,138,NA
TAZ,2109,hh_inc_100_plus,1230,Control,1230,NA
TAZ,2109,hh_child,861,Control,861,NA
TAZ,2109,hh_no_child,666,Control,666,NA
TAZ,2109,num_hh,1527,Result,1527,NA
TAZ,2109,hh_inc_30,53,Result,53,NA
TAZ,2109,hh_inc_30_60,68,Result,67,NA
TAZ,2109,hh_inc_60_100,139,Result,138,NA
TAZ,2109,hh_inc_100_plus,1252,Result,1230,NA
TAZ,2109,hh_child,861,Result,861,NA
TAZ,2109,hh_no_child,651,Result,666,NA
TAZ,2109,num_hh,0,Difference,1527,NA
TAZ,2109,hh_inc_30,0,Difference,53,NA
TAZ,2109,hh_inc_30_60,1,Difference,67,NA
TAZ,2109,hh_inc_60_100,1,Difference,138,NA
TAZ,2109,hh_inc_100_plus,22,Difference,1230,NA
TAZ,2109,hh_child,0,Difference,861,NA
TAZ,2109,hh_no_child,-15,Difference,666,NA
TAZ,2111,num_hh,345,Control,345,NA
TAZ,2111,hh_inc_30,80,Control,80,NA
TAZ,2111,hh_inc_30_60,69,Control,69,NA
TAZ,2111,hh_inc_60_100,63,Control,63,NA
TAZ,2111,hh_inc_100_plus,133,Control,133,NA
TAZ,2111,hh_child,170,Control,170,NA
TAZ,2111,hh_no_child,175,Control,175,NA
TAZ,2111,num_hh,345,Result,345,NA
TAZ,2111,hh_inc_30,80,Result,80,NA
TAZ,2111,hh_inc_30_60,69,Result,69,NA
TAZ,2111,hh_inc_60_100,63,Result,63,NA
TAZ,2111,hh_inc_100_plus,132,Result,133,NA
TAZ,2111,hh_child,170,Result,170,NA
TAZ,2111,hh_no_child,174,Result,175,NA
TAZ,2111,num_hh,0,Difference,345,NA
TAZ,2111,hh_inc_30,0,Difference,80,NA
TAZ,2111,hh_inc_30_60,0,Difference,69,NA
TAZ,2111,hh_inc_60_100,0,Difference,63,NA
TAZ,2111,hh_inc_100_plus,-1,Difference,133,NA
TAZ,2111,hh_child,0,Difference,170,NA
TAZ,2111,hh_no_child,-1,Difference,175,NA
TAZ,2113,num_hh,1583,Control,1583,NA
TAZ,2113,hh_inc_30,371,Control,371,NA
TAZ,2113,hh_inc_30_60,309,Control,309,NA
TAZ,2113,hh_inc_60_100,307,Control,307,NA
TAZ,2113,hh_inc_100_plus,350,Control,350,NA
TAZ,2113,hh_child,901,Control,901,NA
TAZ,2113,hh_no_child,682,Control,682,NA
TAZ,2113,num_hh,1583,Result,1583,NA
TAZ,2113,hh_inc_30,407,Result,371,NA
TAZ,2113,hh_inc_30_60,338,Result,309,NA
TAZ,2113,hh_inc_60_100,337,Result,307,NA
TAZ,2113,hh_inc_100_plus,384,Result,350,NA
TAZ,2113,hh_child,835,Result,901,NA
TAZ,2113,hh_no_child,631,Result,682,NA
TAZ,2113,num_hh,0,Difference,1583,NA
TAZ,2113,hh_inc_30,36,Difference,371,NA
TAZ,2113,hh_inc_30_60,29,Difference,309,NA
TAZ,2113,hh_inc_60_100,30,Difference,307,NA
TAZ,2113,hh_inc_100_plus,34,Difference,350,NA
TAZ,2113,hh_child,-66,Difference,901,NA
TAZ,2113,hh_no_child,-51,Difference,682,NA
TAZ,2114,num_hh,1426,Control,1426,NA
TAZ,2114,hh_inc_30,179,Control,179,NA
TAZ,2114,hh_inc_30_60,118,Control,118,NA
TAZ,2114,hh_inc_60_100,295,Control,295,NA
TAZ,2114,hh_inc_100_plus,618,Control,618,NA
TAZ,2114,hh_child,1014,Control,1014,NA
TAZ,2114,hh_no_child,412,Control,412,NA
TAZ,2114,num_hh,1426,Result,1426,NA
TAZ,2114,hh_inc_30,197,Result,179,NA
TAZ,2114,hh_inc_30_60,129,Result,118,NA
TAZ,2114,hh_inc_60_100,323,Result,295,NA
TAZ,2114,hh_inc_100_plus,675,Result,618,NA
TAZ,2114,hh_child,942,Result,1014,NA
TAZ,2114,hh_no_child,382,Result,412,NA
TAZ,2114,num_hh,0,Difference,1426,NA
TAZ,2114,hh_inc_30,18,Difference,179,NA
TAZ,2114,hh_inc_30_60,11,Difference,118,NA
TAZ,2114,hh_inc_60_100,28,Difference,295,NA
TAZ,2114,hh_inc_100_plus,57,Difference,618,NA
TAZ,2114,hh_child,-72,Difference,1014,NA
TAZ,2114,hh_no_child,-30,Difference,412,NA
TAZ,2115,num_hh,608,Control,608,NA
TAZ,2115,hh_inc_30,46,Control,46,NA
TAZ,2115,hh_inc_30_60,134,Control,134,NA
TAZ,2115,hh_inc_60_100,32,Control,32,NA
TAZ,2115,hh_inc_100_plus,336,Control,336,NA
TAZ,2115,hh_child,345,Control,345,NA
TAZ,2115,hh_no_child,263,Control,263,NA
TAZ,2115,num_hh,608,Result,608,NA
TAZ,2115,hh_inc_30,48,Result,46,NA
TAZ,2115,hh_inc_30_60,142,Result,134,NA
TAZ,2115,hh_inc_60_100,34,Result,32,NA
TAZ,2115,hh_inc_100_plus,356,Result,336,NA
TAZ,2115,hh_child,329,Result,345,NA
TAZ,2115,hh_no_child,251,Result,263,NA
TAZ,2115,num_hh,0,Difference,608,NA
TAZ,2115,hh_inc_30,2,Difference,46,NA
TAZ,2115,hh_inc_30_60,8,Difference,134,NA
TAZ,2115,hh_inc_60_100,2,Difference,32,NA
TAZ,2115,hh_inc_100_plus,20,Difference,336,NA
TAZ,2115,hh_child,-16,Difference,345,NA
TAZ,2115,hh_no_child,-12,Difference,263,NA
TAZ,2116,num_hh,2439,Control,2439,NA
TAZ,2116,hh_inc_30,141,Control,141,NA
TAZ,2116,hh_inc_30_60,166,Control,166,NA
TAZ,2116,hh_inc_60_100,247,Control,247,NA
TAZ,2116,hh_inc_100_plus,1478,Control,1478,NA
TAZ,2116,hh_child,1414,Control,1414,NA
TAZ,2116,hh_no_child,1025,Control,1025,NA
TAZ,2116,num_hh,2439,Result,2439,NA
TAZ,2116,hh_inc_30,157,Result,141,NA
TAZ,2116,hh_inc_30_60,183,Result,166,NA
TAZ,2116,hh_inc_60_100,273,Result,247,NA
TAZ,2116,hh_inc_100_plus,1629,Result,1478,NA
TAZ,2116,hh_child,1300,Result,1414,NA
TAZ,2116,hh_no_child,942,Result,1025,NA
TAZ,2116,num_hh,0,Difference,2439,NA
TAZ,2116,hh_inc_30,16,Difference,141,NA
TAZ,2116,hh_inc_30_60,17,Difference,166,NA
TAZ,2116,hh_inc_60_100,26,Difference,247,NA
TAZ,2116,hh_inc_100_plus,151,Difference,1478,NA
TAZ,2116,hh_child,-114,Difference,1414,NA
TAZ,2116,hh_no_child,-83,Difference,1025,NA
TAZ,2117,num_hh,2589,Control,2589,NA
TAZ,2117,hh_inc_30,156,Control,156,NA
TAZ,2117,hh_inc_30_60,262,Control,262,NA
TAZ,2117,hh_inc_60_100,253,Control,253,NA
TAZ,2117,hh_inc_100_plus,1732,Control,1732,NA
TAZ,2117,hh_child,1631,Control,1631,NA
TAZ,2117,hh_no_child,958,Control,958,NA
TAZ,2117,num_hh,2589,Result,2589,NA
TAZ,2117,hh_inc_30,164,Result,156,NA
TAZ,2117,hh_inc_30_60,273,Result,262,NA
TAZ,2117,hh_inc_60_100,265,Result,253,NA
TAZ,2117,hh_inc_100_plus,1803,Result,1732,NA
TAZ,2117,hh_child,1578,Result,1631,NA
TAZ,2117,hh_no_child,927,Result,958,NA
TAZ,2117,num_hh,0,Difference,2589,NA
TAZ,2117,hh_inc_30,8,Difference,156,NA
TAZ,2117,hh_inc_30_60,11,Difference,262,NA
TAZ,2117,hh_inc_60_100,12,Difference,253,NA
TAZ,2117,hh_inc_100_plus,71,Difference,1732,NA
TAZ,2117,hh_child,-53,Difference,1631,NA
TAZ,2117,hh_no_child,-31,Difference,958,NA
TAZ,2119,num_hh,92,Control,92,NA
TAZ,2119,hh_inc_30,0,Control,0,NA
TAZ,2119,hh_inc_30_60,0,Control,0,NA
TAZ,2119,hh_inc_60_100,0,Control,0,NA
TAZ,2119,hh_inc_100_plus,0,Control,0,NA
TAZ,2119,hh_child,92,Control,92,NA
TAZ,2119,hh_no_child,0,Control,0,NA
TAZ,2119,num_hh,92,Result,92,NA
TAZ,2119,hh_inc_30,0,Result,0,NA
TAZ,2119,hh_inc_30_60,0,Result,0,NA
TAZ,2119,hh_inc_60_100,0,Result,0,NA
TAZ,2119,hh_inc_100_plus,0,Result,0,NA
TAZ,2119,hh_child,0,Result,92,NA
TAZ,2119,hh_no_child,0,Result,0,NA
TAZ,2119,num_hh,0,Difference,92,NA
TAZ,2119,hh_inc_30,0,Difference,0,NA
TAZ,2119,hh_inc_30_60,0,Difference,0,NA
TAZ,2119,hh_inc_60_100,0,Difference,0,NA
TAZ,2119,hh_inc_100_plus,0,Difference,0,NA
TAZ,2119,hh_child,-92,Difference,92,NA
TAZ,2119,hh_no_child,0,Difference,0,NA
TAZ,2121,num_hh,777,Control,777,NA
TAZ,2121,hh_inc_30,67,Control,67,NA
TAZ,2121,hh_inc_30_60,121,Control,121,NA
TAZ,2121,hh_inc_60_100,126,Control,126,NA
TAZ,2121,hh_inc_100_plus,302,Control,302,NA
TAZ,2121,hh_child,660,Control,660,NA
TAZ,2121,hh_no_child,117,Control,117,NA
TAZ,2121,num_hh,777,Result,777,NA
TAZ,2121,hh_inc_30,76,Result,67,NA
TAZ,2121,hh_inc_30_60,137,Result,121,NA
TAZ,2121,hh_inc_60_100,143,Result,126,NA
TAZ,2121,hh_inc_100_plus,341,Result,302,NA
TAZ,2121,hh_child,592,Result,660,NA
TAZ,2121,hh_no_child,105,Result,117,NA
TAZ,2121,num_hh,0,Difference,777,NA
TAZ,2121,hh_inc_30,9,Difference,67,NA
TAZ,2121,hh_inc_30_60,16,Difference,121,NA
TAZ,2121,hh_inc_60_100,17,Difference,126,NA
TAZ,2121,hh_inc_100_plus,39,Difference,302,NA
TAZ,2121,hh_child,-68,Difference,660,NA
TAZ,2121,hh_no_child,-12,Difference,117,NA
TAZ,2125,num_hh,299,Control,299,NA
TAZ,2125,hh_inc_30,76,Control,76,NA
TAZ,2125,hh_inc_30_60,27,Control,27,NA
TAZ,2125,hh_inc_60_100,79,Control,79,NA
TAZ,2125,hh_inc_100_plus,101,Control,101,NA
TAZ,2125,hh_child,213,Control,213,NA
TAZ,2125,hh_no_child,86,Control,86,NA
TAZ,2125,num_hh,299,Result,299,NA
TAZ,2125,hh_inc_30,79,Result,76,NA
TAZ,2125,hh_inc_30_60,28,Result,27,NA
TAZ,2125,hh_inc_60_100,81,Result,79,NA
TAZ,2125,hh_inc_100_plus,104,Result,101,NA
TAZ,2125,hh_child,208,Result,213,NA
TAZ,2125,hh_no_child,84,Result,86,NA
TAZ,2125,num_hh,0,Difference,299,NA
TAZ,2125,hh_inc_30,3,Difference,76,NA
TAZ,2125,hh_inc_30_60,1,Difference,27,NA
TAZ,2125,hh_inc_60_100,2,Difference,79,NA
TAZ,2125,hh_inc_100_plus,3,Difference,101,NA
TAZ,2125,hh_child,-5,Difference,213,NA
TAZ,2125,hh_no_child,-2,Difference,86,NA
TAZ,2129,num_hh,248,Control,248,NA
TAZ,2129,hh_inc_30,16,Control,16,NA
TAZ,2129,hh_inc_30_60,0,Control,0,NA
TAZ,2129,hh_inc_60_100,23,Control,23,NA
TAZ,2129,hh_inc_100_plus,177,Control,177,NA
TAZ,2129,hh_child,167,Control,167,NA
TAZ,2129,hh_no_child,81,Control,81,NA
TAZ,2129,num_hh,248,Result,248,NA
TAZ,2129,hh_inc_30,17,Result,16,NA
TAZ,2129,hh_inc_30_60,0,Result,0,NA
TAZ,2129,hh_inc_60_100,25,Result,23,NA
TAZ,2129,hh_inc_100_plus,192,Result,177,NA
TAZ,2129,hh_child,159,Result,167,NA
TAZ,2129,hh_no_child,75,Result,81,NA
TAZ,2129,num_hh,0,Difference,248,NA
TAZ,2129,hh_inc_30,1,Difference,16,NA
TAZ,2129,hh_inc_30_60,0,Difference,0,NA
TAZ,2129,hh_inc_60_100,2,Difference,23,NA
TAZ,2129,hh_inc_100_plus,15,Difference,177,NA
TAZ,2129,hh_child,-8,Difference,167,NA
TAZ,2129,hh_no_child,-6,Difference,81,NA
TAZ,2130,num_hh,399,Control,399,NA
TAZ,2130,hh_inc_30,36,Control,36,NA
TAZ,2130,hh_inc_30_60,87,Control,87,NA
TAZ,2130,hh_inc_60_100,48,Control,48,NA
TAZ,2130,hh_inc_100_plus,191,Control,191,NA
TAZ,2130,hh_child,253,Control,253,NA
TAZ,2130,hh_no_child,146,Control,146,NA
TAZ,2130,num_hh,399,Result,399,NA
TAZ,2130,hh_inc_30,38,Result,36,NA
TAZ,2130,hh_inc_30_60,91,Result,87,NA
TAZ,2130,hh_inc_60_100,51,Result,48,NA
TAZ,2130,hh_inc_100_plus,203,Result,191,NA
TAZ,2130,hh_child,245,Result,253,NA
TAZ,2130,hh_no_child,138,Result,146,NA
TAZ,2130,num_hh,0,Difference,399,NA
TAZ,2130,hh_inc_30,2,Difference,36,NA
TAZ,2130,hh_inc_30_60,4,Difference,87,NA
TAZ,2130,hh_inc_60_100,3,Difference,48,NA
TAZ,2130,hh_inc_100_plus,12,Difference,191,NA
TAZ,2130,hh_child,-8,Difference,253,NA
TAZ,2130,hh_no_child,-8,Difference,146,NA
TAZ,2131,num_hh,488,Control,488,NA
TAZ,2131,hh_inc_30,16,Control,16,NA
TAZ,2131,hh_inc_30_60,21,Control,21,NA
TAZ,2131,hh_inc_60_100,102,Control,102,NA
TAZ,2131,hh_inc_100_plus,292,Control,292,NA
TAZ,2131,hh_child,335,Control,335,NA
TAZ,2131,hh_no_child,153,Control,153,NA
TAZ,2131,num_hh,488,Result,488,NA
TAZ,2131,hh_inc_30,17,Result,16,NA
TAZ,2131,hh_inc_30_60,22,Result,21,NA
TAZ,2131,hh_inc_60_100,109,Result,102,NA
TAZ,2131,hh_inc_100_plus,315,Result,292,NA
TAZ,2131,hh_child,320,Result,335,NA
TAZ,2131,hh_no_child,143,Result,153,NA
TAZ,2131,num_hh,0,Difference,488,NA
TAZ,2131,hh_inc_30,1,Difference,16,NA
TAZ,2131,hh_inc_30_60,1,Difference,21,NA
TAZ,2131,hh_inc_60_100,7,Difference,102,NA
TAZ,2131,hh_inc_100_plus,23,Difference,292,NA
TAZ,2131,hh_child,-15,Difference,335,NA
TAZ,2131,hh_no_child,-10,Difference,153,NA
TAZ,2132,num_hh,341,Control,341,NA
TAZ,2132,hh_inc_30,58,Control,58,NA
TAZ,2132,hh_inc_30_60,177,Control,177,NA
TAZ,2132,hh_inc_60_100,27,Control,27,NA
TAZ,2132,hh_inc_100_plus,72,Control,72,NA
TAZ,2132,hh_child,125,Control,125,NA
TAZ,2132,hh_no_child,216,Control,216,NA
TAZ,2132,num_hh,341,Result,341,NA
TAZ,2132,hh_inc_30,59,Result,58,NA
TAZ,2132,hh_inc_30_60,179,Result,177,NA
TAZ,2132,hh_inc_60_100,27,Result,27,NA
TAZ,2132,hh_inc_100_plus,73,Result,72,NA
TAZ,2132,hh_child,124,Result,125,NA
TAZ,2132,hh_no_child,214,Result,216,NA
TAZ,2132,num_hh,0,Difference,341,NA
TAZ,2132,hh_inc_30,1,Difference,58,NA
TAZ,2132,hh_inc_30_60,2,Difference,177,NA
TAZ,2132,hh_inc_60_100,0,Difference,27,NA
TAZ,2132,hh_inc_100_plus,1,Difference,72,NA
TAZ,2132,hh_child,-1,Difference,125,NA
TAZ,2132,hh_no_child,-2,Difference,216,NA
TAZ,2133,num_hh,236,Control,236,NA
TAZ,2133,hh_inc_30,54,Control,54,NA
TAZ,2133,hh_inc_30_60,83,Control,83,NA
TAZ,2133,hh_inc_60_100,69,Control,69,NA
TAZ,2133,hh_inc_100_plus,29,Control,29,NA
TAZ,2133,hh_child,154,Control,154,NA
TAZ,2133,hh_no_child,82,Control,82,NA
TAZ,2133,num_hh,236,Result,236,NA
TAZ,2133,hh_inc_30,54,Result,54,NA
TAZ,2133,hh_inc_30_60,83,Result,83,NA
TAZ,2133,hh_inc_60_100,69,Result,69,NA
TAZ,2133,hh_inc_100_plus,29,Result,29,NA
TAZ,2133,hh_child,153,Result,154,NA
TAZ,2133,hh_no_child,82,Result,82,NA
TAZ,2133,num_hh,0,Difference,236,NA
TAZ,2133,hh_inc_30,0,Difference,54,NA
TAZ,2133,hh_inc_30_60,0,Difference,83,NA
TAZ,2133,hh_inc_60_100,0,Difference,69,NA
TAZ,2133,hh_inc_100_plus,0,Difference,29,NA
TAZ,2133,hh_child,-1,Difference,154,NA
TAZ,2133,hh_no_child,0,Difference,82,NA
TAZ,2134,num_hh,410,Control,410,NA
TAZ,2134,hh_inc_30,8,Control,8,NA
TAZ,2134,hh_inc_30_60,49,Control,49,NA
TAZ,2134,hh_inc_60_100,92,Control,92,NA
TAZ,2134,hh_inc_100_plus,223,Control,223,NA
TAZ,2134,hh_child,328,Control,328,NA
TAZ,2134,hh_no_child,82,Control,82,NA
TAZ,2134,num_hh,410,Result,410,NA
TAZ,2134,hh_inc_30,8,Result,8,NA
TAZ,2134,hh_inc_30_60,52,Result,49,NA
TAZ,2134,hh_inc_60_100,97,Result,92,NA
TAZ,2134,hh_inc_100_plus,238,Result,223,NA
TAZ,2134,hh_child,317,Result,328,NA
TAZ,2134,hh_no_child,78,Result,82,NA
TAZ,2134,num_hh,0,Difference,410,NA
TAZ,2134,hh_inc_30,0,Difference,8,NA
TAZ,2134,hh_inc_30_60,3,Difference,49,NA
TAZ,2134,hh_inc_60_100,5,Difference,92,NA
TAZ,2134,hh_inc_100_plus,15,Difference,223,NA
TAZ,2134,hh_child,-11,Difference,328,NA
TAZ,2134,hh_no_child,-4,Difference,82,NA
TAZ,2135,num_hh,499,Control,499,NA
TAZ,2135,hh_inc_30,86,Control,86,NA
TAZ,2135,hh_inc_30_60,37,Control,37,NA
TAZ,2135,hh_inc_60_100,87,Control,87,NA
TAZ,2135,hh_inc_100_plus,216,Control,216,NA
TAZ,2135,hh_child,326,Control,326,NA
TAZ,2135,hh_no_child,173,Control,173,NA
TAZ,2135,num_hh,499,Result,499,NA
TAZ,2135,hh_inc_30,94,Result,86,NA
TAZ,2135,hh_inc_30_60,40,Result,37,NA
TAZ,2135,hh_inc_60_100,95,Result,87,NA
TAZ,2135,hh_inc_100_plus,235,Result,216,NA
TAZ,2135,hh_child,303,Result,326,NA
TAZ,2135,hh_no_child,161,Result,173,NA
TAZ,2135,num_hh,0,Difference,499,NA
TAZ,2135,hh_inc_30,8,Difference,86,NA
TAZ,2135,hh_inc_30_60,3,Difference,37,NA
TAZ,2135,hh_inc_60_100,8,Difference,87,NA
TAZ,2135,hh_inc_100_plus,19,Difference,216,NA
TAZ,2135,hh_child,-23,Difference,326,NA
TAZ,2135,hh_no_child,-12,Difference,173,NA
TAZ,2136,num_hh,398,Control,398,NA
TAZ,2136,hh_inc_30,182,Control,182,NA
TAZ,2136,hh_inc_30_60,20,Control,20,NA
TAZ,2136,hh_inc_60_100,144,Control,144,NA
TAZ,2136,hh_inc_100_plus,32,Control,32,NA
TAZ,2136,hh_child,372,Control,372,NA
TAZ,2136,hh_no_child,26,Control,26,NA
TAZ,2136,num_hh,398,Result,398,NA
TAZ,2136,hh_inc_30,189,Result,182,NA
TAZ,2136,hh_inc_30_60,21,Result,20,NA
TAZ,2136,hh_inc_60_100,148,Result,144,NA
TAZ,2136,hh_inc_100_plus,33,Result,32,NA
TAZ,2136,hh_child,366,Result,372,NA
TAZ,2136,hh_no_child,25,Result,26,NA
TAZ,2136,num_hh,0,Difference,398,NA
TAZ,2136,hh_inc_30,7,Difference,182,NA
TAZ,2136,hh_inc_30_60,1,Difference,20,NA
TAZ,2136,hh_inc_60_100,4,Difference,144,NA
TAZ,2136,hh_inc_100_plus,1,Difference,32,NA
TAZ,2136,hh_child,-6,Difference,372,NA
TAZ,2136,hh_no_child,-1,Difference,26,NA
TAZ,2137,num_hh,226,Control,226,NA
TAZ,2137,hh_inc_30,35,Control,35,NA
TAZ,2137,hh_inc_30_60,45,Control,45,NA
TAZ,2137,hh_inc_60_100,56,Control,56,NA
TAZ,2137,hh_inc_100_plus,50,Control,50,NA
TAZ,2137,hh_child,64,Control,64,NA
TAZ,2137,hh_no_child,162,Control,162,NA
TAZ,2137,num_hh,226,Result,226,NA
TAZ,2137,hh_inc_30,39,Result,35,NA
TAZ,2137,hh_inc_30_60,50,Result,45,NA
TAZ,2137,hh_inc_60_100,62,Result,56,NA
TAZ,2137,hh_inc_100_plus,56,Result,50,NA
TAZ,2137,hh_child,59,Result,64,NA
TAZ,2137,hh_no_child,148,Result,162,NA
TAZ,2137,num_hh,0,Difference,226,NA
TAZ,2137,hh_inc_30,4,Difference,35,NA
TAZ,2137,hh_inc_30_60,5,Difference,45,NA
TAZ,2137,hh_inc_60_100,6,Difference,56,NA
TAZ,2137,hh_inc_100_plus,6,Difference,50,NA
TAZ,2137,hh_child,-5,Difference,64,NA
TAZ,2137,hh_no_child,-14,Difference,162,NA
TAZ,2138,num_hh,476,Control,476,NA
TAZ,2138,hh_inc_30,159,Control,159,NA
TAZ,2138,hh_inc_30_60,18,Control,18,NA
TAZ,2138,hh_inc_60_100,47,Control,47,NA
TAZ,2138,hh_inc_100_plus,253,Control,253,NA
TAZ,2138,hh_child,267,Control,267,NA
TAZ,2138,hh_no_child,209,Control,209,NA
TAZ,2138,num_hh,476,Result,476,NA
TAZ,2138,hh_inc_30,158,Result,159,NA
TAZ,2138,hh_inc_30_60,18,Result,18,NA
TAZ,2138,hh_inc_60_100,47,Result,47,NA
TAZ,2138,hh_inc_100_plus,251,Result,253,NA
TAZ,2138,hh_child,266,Result,267,NA
TAZ,2138,hh_no_child,208,Result,209,NA
TAZ,2138,num_hh,0,Difference,476,NA
TAZ,2138,hh_inc_30,-1,Difference,159,NA
TAZ,2138,hh_inc_30_60,0,Difference,18,NA
TAZ,2138,hh_inc_60_100,0,Difference,47,NA
TAZ,2138,hh_inc_100_plus,-2,Difference,253,NA
TAZ,2138,hh_child,-1,Difference,267,NA
TAZ,2138,hh_no_child,-1,Difference,209,NA
TAZ,2139,num_hh,283,Control,283,NA
TAZ,2139,hh_inc_30,72,Control,72,NA
TAZ,2139,hh_inc_30_60,36,Control,36,NA
TAZ,2139,hh_inc_60_100,22,Control,22,NA
TAZ,2139,hh_inc_100_plus,125,Control,125,NA
